id,imdb_id,title,original_title,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Western,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender
26564,tt0109508,Crumb,Crumb,119.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,,1.5,
8068,tt0112851,Desperado,Desperado,104.0,1995,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8333333333333333,2.0,1.75,2.0
8512,tt0112857,Devil in a Blue Dress,Devil in a Blue Dress,102.0,1995,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8181818181818181,,1.5,2.0
1572,tt0112864,Die Hard: With a Vengeance,Die Hard: With a Vengeance,128.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.75,2.0,1.8571428571428572,2.0
13552,tt0112887,The Doom Generation,The Doom Generation,80.0,1995,en,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.7,2.0,1.6,2.0
259209,tt0113044,Feast of July,Feast of July,116.0,1995,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0
6520,tt0113071,First Knight,First Knight,134.0,1995,en,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.8181818181818181,2.0,1.6,2.0
9073,tt0113114,Free Willy 2 - The Adventure Home,Free Willy 2 - The Adventure Home,95.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,,1.0,1.5
10428,tt0113243,Hackers,Hackers,107.0,1995,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8421052631578947,1.5,1.5,2.0
17447,tt0113464,Jeffrey,Jeffrey,92.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,2.0,2.0
9886,tt0113481,Johnny Mnemonic,Johnny Mnemonic,97.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.8,2.0,2.0,2.0
9482,tt0113492,Judge Dredd,Judge Dredd,96.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8235294117647058,2.0,1.75,2.0
19326,tt0113500,Jury Duty,Jury Duty,88.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6875,2.0,,1.3333333333333333
9344,tt0113540,Kids,Kids,91.0,1995,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,
9071,tt0113677,Living in Oblivion,Living in Oblivion,89.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,2.0
8973,tt0113690,Lord of Illusions,Lord of Illusions,119.0,1995,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.6470588235294117,2.0,2.0,2.0
15730,tt0107447,Love & Human Remains,Love & Human Remains,100.0,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7,2.0,,
47608,tt0113729,Mad Love,Mad Love,95.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.6363636363636365,1.0,2.0,1.0
2293,tt0113749,Mallrats,Mallrats,94.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7222222222222223,2.0,2.0,2.0
9070,tt0113820,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie,92.0,1995,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1.7,2.0,1.75,2.0
68274,tt0113851,Moonlight and Valentino,Moonlight and Valentino,100.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.1428571428571428,2.0,,
48787,tt0110604,Mute Witness,Mute Witness,95.0,1995,en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
34574,tt0110620,Nadja,Nadja,93.0,1994,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,1.5714285714285714,2.0
1642,tt0113957,The Net,The Net,114.0,1995,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.75,2.0,2.0,2.0
11472,tt0113986,Nine Months,Nine Months,103.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,2.0,1.5714285714285714,2.0
36196,tt0114095,Party Girl,Party Girl,94.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,1.0,1.0,1.0
11980,tt0114194,The Prophecy,The Prophecy,98.0,1995,en,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.7142857142857142,2.0,2.0,2.0
58372,tt0114241,Reckless,Reckless,91.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.6666666666666667,1.5,1.5,2.0
32646,tt0114323,Safe,Safe,119.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,1.0,2.0
10533,tt0114345,The Scarlet Letter,The Scarlet Letter,135.0,1995,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5555555555555556,,2.0,2.0
10802,tt0114436,Showgirls,Showgirls,128.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,
10149,tt0114478,Smoke,Smoke,112.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7692307692307692,2.0,2.0,2.0
18402,tt0114496,Something to Talk About,Something to Talk About,106.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3636363636363635,2.0,1.0,1.0
9348,tt0114508,Species,Species,108.0,1995,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.6226415094339623,2.0,1.625,2.0
139408,tt0114534,The Stars Fell on Henrietta,The Stars Fell on Henrietta,109.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,
281,tt0114558,Strange Days,Strange Days,145.0,1995,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,1.0,1.6,2.0
5967,tt0058450,The Umbrellas of Cherbourg,Les parapluies de Cherbourg,91.0,1964,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,,,
79593,tt0114666,The Tie That Binds,The Tie That Binds,99.0,1995,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4375,2.0,1.6666666666666667,
47939,tt0114663,Three Wishes,Three Wishes,115.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.7222222222222223,1.0,,1.3333333333333333
36834,tt0114702,Total Eclipse,Total Eclipse,111.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,1.0,1.0,2.0
9090,tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar","To Wong Foo, Thanks for Everything! Julie Newmar",105.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,1.0,1.75,2.0
3512,tt0114781,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,100.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7272727272727273,2.0,2.0,2.0
52856,tt0114798,Unstrung Heroes,Unstrung Heroes,93.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.75,1.0,,2.0
77350,tt0114805,Unzipped,Unzipped,73.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,2.0,,
9560,tt0114887,A Walk in the Clouds,A Walk in the Clouds,103.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.5,1.875,2.0
9804,tt0114898,Waterworld,Waterworld,135.0,1995,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7692307692307692,1.0,1.875,
65796,tt0114938,Wild Bill,Wild Bill,98.0,1995,en,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6363636363636365,2.0,,2.0
49805,tt0109340,The Browning Version,The Browning Version,97.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,,2.0
26258,tt0112602,Bushwhacked,Bushwhacked,90.0,1995,en,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1.875,2.0,,2.0
50797,tt0111579,Burnt by the Sun,Утомлённые солнцем,135.0,1994,ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,2.0,2.0
19155,tt0110882,Before the Rain,Before the Rain,113.0,1994,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,,1.75,
76,tt0112471,Before Sunrise,Before Sunrise,105.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,2.0,1.0,1.5
11017,tt0112508,Billy Madison,Billy Madison,89.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7857142857142858,1.0,1.7142857142857142,2.0
37141,tt0112438,The Babysitter,The Babysitter,90.0,1995,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,,2.0
9382,tt0112571,Boys on the Side,Boys on the Side,115.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,,2.0,2.0
6715,tt0112757,The Cure,The Cure,97.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.7142857142857142,2.0,2.0,2.0
18256,tt0112643,Castle Freak,Castle Freak,95.0,1995,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1.6,2.0,2.0,2.0
22625,tt0112679,Circle of Friends,Circle of Friends,103.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.75,2.0,1.3333333333333333,2.0
2292,tt0109445,Clerks,Clerks,92.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1909,tt0112883,Don Juan DeMarco,Don Juan DeMarco,97.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666666666667,2.0,2.0,2.0
8984,tt0109635,Disclosure,Disclosure,123.0,1994,en,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.5,2.0,2.0,2.0
4954,tt0109676,Drop Zone,Drop Zone,101.0,1994,en,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.875,2.0,1.6666666666666667,2.0
10531,tt0109579,Death and the Maiden,Death and the Maiden,103.0,1994,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.5,2.0,1.1666666666666667,2.0
11929,tt0109642,Dolores Claiborne,Dolores Claiborne,132.0,1995,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.625,,1.5,2.0
8467,tt0109686,Dumb and Dumber,Dumb and Dumber,107.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,1.6842105263157894,2.0
10451,tt0111797,Eat Drink Man Woman,飲食男女,123.0,1994,zh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3333333333333333,2.0,2.0,2.0
20156,tt0109759,Exotica,Exotica,103.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.7857142857142858,2.0,,2.0
18395,tt0109758,Exit to Eden,Exit to Eden,113.0,1994,en,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4285714285714286,2.0,1.3333333333333333,1.3333333333333333
522,tt0109707,Ed Wood,Ed Wood,127.0,1994,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.7959183673469388,2.0,1.6,2.0
397,tt0113117,French Kiss,French Kiss,111.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5714285714285714,2.0,1.5,2.0
10525,tt0113097,Forget Paris,Forget Paris,101.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,2.0,2.0
15789,tt0113198,A Goofy Movie,A Goofy Movie,78.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.7333333333333334,2.0,,2.0
27303,tt0113303,Hideaway,Hideaway,103.0,1995,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6,,,2.0
21183,tt0113089,Fluke,Fluke,96.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.7692307692307692,2.0,1.75,2.0
10954,tt0109771,Farinelli,Farinelli,111.0,1994,fr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,,,2.0
72031,tt0109906,The Glass Shield,The Glass Shield,109.0,1994,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8181818181818181,2.0,1.5,2.0
14275,tt0110057,Hoop Dreams,Hoop Dreams,171.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
1024,tt0110005,Heavenly Creatures,Heavenly Creatures,99.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.4,2.0,2.0,1.5
17207,tt0110066,Houseguest,Houseguest,113.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.75,2.0,,
13701,tt0110116,Immortal Beloved,Immortal Beloved,121.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6666666666666667,2.0,2.0,2.0
14819,tt0110006,Heavyweights,Heavyweights,100.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.9166666666666667,2.0,,2.0
32631,tt0113360,The Hunted,The Hunted,106.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,,2.0
11777,tt0110099,I.Q.,I.Q.,100.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.9090909090909092,2.0,1.75,2.0
628,tt0110148,Interview with the Vampire,Interview with the Vampire,123.0,1994,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5384615384615385,,1.5,1.0
87729,tt0113463,Jefferson in Paris,Jefferson in Paris,139.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5833333333333333,2.0,2.0,1.0
6280,tt0110216,Junior,Junior,109.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.52,2.0,2.0,2.0
9061,tt0113501,Just Cause,Just Cause,102.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.325,,1.5384615384615385,2.0
37108,tt0113538,A Kid in King Arthur's Court,A Kid in King Arthur's Court,89.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.6666666666666667,2.0,,
6071,tt0113552,Kiss of Death,Kiss of Death,101.0,1995,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,
11,tt0076759,Star Wars,Star Wars,121.0,1977,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.94,2.0,1.6,2.0
9587,tt0110367,Little Women,Little Women,115.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,1.0,1.0,1.0
19101,tt0113670,A Little Princess,A Little Princess,97.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.125,2.0,2.0,1.5
49980,tt0110296,Ladybird Ladybird,Ladybird Ladybird,101.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,,1.0
17961,tt0109731,L'Enfer,L'Enfer,100.0,1994,fr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,,,2.0
18183,tt0103994,Like Water for Chocolate,Como agua para chocolate,105.0,1992,es,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,1.5,1.0
4476,tt0110322,Legends of the Fall,Legends of the Fall,133.0,1994,en,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.75,2.0,1.75,1.6666666666666667
11008,tt0110443,Major Payne,Major Payne,95.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.9090909090909092,2.0,2.0,2.0
47504,tt0110365,Little Odessa,Little Odessa,98.0,1994,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.7142857142857142,1.5,1.75,2.0
32325,tt0107566,Mi Vida Loca,Mi Vida Loca,92.0,1994,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,1.0,2.0,1.0
43742,tt0110391,Love Affair,Love Affair,108.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.588235294117647,1.5,1.6,2.0
28313,tt0113691,Losing Isaiah,Losing Isaiah,106.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4444444444444444,2.0,1.5,1.0
11318,tt0110428,The Madness of King George,The Madness of King George,107.0,1994,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.7647058823529411,2.0,2.0,2.0
3036,tt0109836,Mary Shelley's Frankenstein,Frankenstein,123.0,1994,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.75,2.0,1.6666666666666667,1.5
40490,tt0113755,Man of the House,Man of the House,96.0,1995,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.9166666666666667,2.0,,2.0
24070,tt0110538,Mixed Nuts,Mixed Nuts,97.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5714285714285714,,1.5714285714285714,1.0
8986,tt0110516,Milk Money,Milk Money,108.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7777777777777777,2.0,1.75,
10510,tt0110527,Miracle on 34th Street,Miracle on 34th Street,114.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.5555555555555556,,2.0,2.0
17402,tt0113808,Miami Rhapsody,Miami Rhapsody,95.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.0,,2.0
38722,tt0113896,My Family,My Family,128.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5714285714285714,2.0,2.0,2.0
8438,tt0113870,Murder in the First,Murder in the First,122.0,1995,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
11593,tt0110684,Nobody's Fool,Nobody's Fool,110.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,1.5,2.0
1945,tt0110638,Nell,Nell,112.0,1994,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,2.0,1.3333333333333333,2.0
39310,tt0113967,New Jersey Drive,New Jersey Drive,98.0,1995,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,2.0,2.0
109560,tt0117169,New York Cop,New York Cop,93.0,1993,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.9,2.0,,
56428,tt0106402,Beyond Bedlam,Beyond Bedlam,89.0,1994,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,2.0
63105,tt0113948,Nemesis 2 - Nebula,Nemesis 2 - Nebula,83.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,2.0,,2.0
131957,tt0110671,Nina Takes a Lover,Nina Takes a Lover,100.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,,2.0
241,tt0110632,Natural Born Killers,Natural Born Killers,119.0,1994,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7647058823529411,2.0,1.5,2.0
9058,tt0110737,Only You,Only You,115.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.625,2.0,2.0,
527,tt0110729,Once Were Warriors,Once Were Warriors,99.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,,
18220,tt0114151,Poison Ivy II: Lily,Poison Ivy II: Lily,106.0,1996,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4,1.0,,
6950,tt0114069,Outbreak,Outbreak,127.0,1995,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,1.75,2.0
101,tt0110413,Leon: The Professional,Léon,110.0,1994,fr,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8666666666666667,2.0,2.0,2.0
63020,tt0114113,The Perez Family,The Perez Family,113.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5714285714285714,1.0,1.6,1.0
2307,tt0114210,A Pyromaniac's Love Story,A Pyromaniac's Love Story,94.0,1995,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,1.3333333333333333,
680,tt0110912,Pulp Fiction,Pulp Fiction,154.0,1994,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6097560975609757,2.0,1.6666666666666667,2.0
41478,tt0114084,Panther,Panther,124.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7692307692307692,2.0,2.0,
40156,tt0110889,Priest,Priest,98.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.625,1.0,2.0,2.0
11450,tt0110932,Quiz Show,Quiz Show,133.0,1994,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8148148148148149,2.0,1.75,2.0
30304,tt0114129,Picture Bride,Picture Bride,94.0,1995,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,1.0,1.0,
10452,tt0110963,Queen Margot,La Reine Margot,162.0,1994,fr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.631578947368421,2.0,2.0,1.6666666666666667
12106,tt0114214,The Quick and the Dead,The Quick and the Dead,107.0,1995,en,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8125,2.0,2.0,2.0
161495,tt0114296,Roommates,Roommates,108.0,1995,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,
3586,tt0110907,Prêt-à-Porter,Prêt-à-Porter,133.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,2.0,2.0
110,tt0111495,Three Colors: Red,Trois couleurs : Rouge,99.0,1994,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5714285714285714,2.0,2.0,2.0
108,tt0108394,Three Colors: Blue,Trois couleurs : Bleu,98.0,1993,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.2857142857142858,2.0,2.0,1.8333333333333333
109,tt0111507,Three Colors: White,Trois couleurs : Blanc,91.0,1994,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.75,2.0,1.5,2.0
36357,tt0114268,Rent-a-Kid,Rent-a-Kid,85.0,1995,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.0,2.0,,2.0
92769,tt0110965,Relative Fear,Relative Fear,90.0,1995,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
28033,tt0114571,Stuart Saves His Family,Stuart Saves His Family,95.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5555555555555556,2.0,,2.0
22586,tt0111333,The Swan Princess,The Swan Princess,89.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8,2.0,1.5,2.0
14334,tt0111112,The Secret of Roan Inish,The Secret of Roan Inish,97.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2.0,2.0,1.6666666666666667,2.0
2636,tt0111255,The Specialist,The Specialist,110.0,1994,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,1.5,
2164,tt0111282,Stargate,Stargate,121.0,1994,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.8333333333333333,2.0,1.75,2.0
11395,tt0111070,The Santa Clause,The Santa Clause,97.0,1994,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.6666666666666667,2.0,2.0,2.0
278,tt0111161,The Shawshank Redemption,The Shawshank Redemption,142.0,1994,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1.4,2.0
9905,tt0111149,Shallow Grave,Shallow Grave,92.0,1994,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9090909090909092,2.0,1.5,2.0
87078,tt0108260,Suture,Suture,96.0,1993,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5714285714285714,1.6666666666666667,2.0,2.0
12527,tt0106966,Strawberry and Chocolate,Fresa y chocolate,108.0,1993,es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,,
20306,tt0114594,Swimming with Sharks,Swimming with Sharks,101.0,1994,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8888888888888888,2.0,,2.0
36614,tt0111309,The Sum of Us,The Sum of Us,100.0,1994,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,,2.0
27993,tt0113936,Senior Trip,Senior Trip,91.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,,2.0
31439,tt0110081,To Live,活着,125.0,1994,zh,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,,
