year,title,imdb_id,id,rating,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender,original_title
1942,Cat People,0034587,2708,3,73,1942,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0,Cat People
1942,"Man Who Came to Dinner, The",0033874,4475,3,112,1942,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6363636363636365,2.0,2.0,2.0,The Man Who Came to Dinner
1942,Woman of the Year,0035567,4870,3,114,1942,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5555555555555556,2.0,2.0,2.0,Woman of the Year
1942,To Be or Not to Be,0035446,5303,0,99,1942,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,2.0,2.0,2.0,To Be or Not to Be
1942,Saboteur,0035279,5938,1,108,1942,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,2.0,1.3333333333333333,Saboteur
1942,Saboteur,0035279,5939,1,108,1942,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.0,2.0,1.3333333333333333,Saboteur
1942,Mrs. Miniver,0035093,6384,3,134,1942,en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6923076923076923,2.0,2.0,2.0,Mrs. Miniver
1943,Old Acquaintance,0036230,1374,3,110,1943,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.375,2.0,2.0,1.6666666666666667,Old Acquaintance
1943,Watch on the Rhine,0036515,1375,3,114,1943,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,1.0,Watch on the Rhine
1943,Girl Crazy,0035942,1691,1,99,1943,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,2.0,2.0,2.0,Girl Crazy
1943,I Walked with a Zombie,0036027,1955,3,69,1943,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6,2.0,2.0,1.5,I Walked with a Zombie
1943,"Life and Death of Colonel Blimp, The",0036112,3839,2,163,1943,en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7777777777777777,2.0,2.0,2.0,The Life and Death of Colonel Blimp
1943,Shadow of a Doubt,0036342,4617,3,108,1943,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,1.3333333333333333,Shadow of a Doubt
1943,"Ox-Bow Incident, The",0036244,6310,1,75,1943,en,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.862068965517241,2.0,2.0,2.0,The Ox-Bow Incident
1943,Jane Eyre,0036969,6781,3,97,1943,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,2.0,1.5,Jane Eyre
1943,"More the Merrier, The",0036172,7410,1,104,1943,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7272727272727273,2.0,2.0,2.0,The More the Merrier
1943,La main du diable,0035017,7475,1,78,1943,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0,La main du diable
1943,"Seventh Victim, The",0036341,8090,3,71,1943,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.5,2.0,2.0,2.0,The Seventh Victim
1943,Heaven Can Wait,0035979,10778,3,112,1943,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.5909090909090908,2.0,2.0,2.0,Heaven Can Wait
1944,Mr. Skeffington,0037094,1376,2,145,1944,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.69811320754717,2.0,2.0,1.6666666666666667,Mr. Skeffington
1944,Meet Me in St. Louis,0037059,1676,3,113,1944,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666666666667,2.0,2.0,1.5,Meet Me in St. Louis
1944,Window in the Window,0037469,2181,1,99,1944,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7878787878787878,2.0,2.0,2.0,The Woman in the Window
1944,Laura,0037008,2715,3,88,1944,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.6428571428571428,2.0,2.0,1.8,Laura
1944,Cover Girl,0036723,3134,3,107,1944,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,2.0,2.0,1.5,Cover Girl
1944,Since You Went Away,0037280,3154,3,172,1944,en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6428571428571428,2.0,2.0,2.0,Since You Went Away
1944,To Have and Have Not,0037382,3245,3,100,1944,en,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.8571428571428572,2.0,2.0,2.0,To Have and Have Not
1944,National Velvet,0037120,4222,3,123,1944,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.6363636363636365,2.0,2.0,1.0,National Velvet
1944,Lifeboat,0037017,5983,3,96,1944,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,2.0,2.0,Lifeboat
1944,"Three Caballeros, The",0038166,6319,0,71,1944,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.5,2.0,2.0,2.0,The Three Caballeros
1944,A Canterbury Tale,0036695,6515,3,124,1944,en,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.7777777777777777,2.0,2.0,2.0,A Canterbury Tale
1945,I Know Where I&#39;m Going,0037800,1213,3,91,1945,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,2.0,2.0,2.0,I Know Where I'm Going!
1945,Brief Encounter,0037558,1544,3,86,1945,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,2.0,2.0,Brief Encounter
1945,Along Came Jones,0037508,1639,0,90,1945,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9090909090909092,2.0,2.0,2.0,Along Came Jones
1945,Isle of the Dead,0037820,2004,3,71,1945,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,2.0,1.0,Isle of the Dead
1945,Spellbound,0038109,4252,3,111,1945,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8461538461538465,2.0,2.0,2.0,Spellbound
1945,"Rome, Open City",0038890,4428,3,100,1945,it,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0,Roma città aperta
1945,Scarlet Street,0038057,5081,3,103,1945,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7894736842105263,2.0,2.0,2.0,Scarlet Street
1945,"Woman in Green, The",0038259,5856,3,68,1945,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.625,2.0,2.0,2.0,The Woman in Green
1945,Dead of Night,0037635,7185,3,103,1945,en,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.631578947368421,2.0,2.0,2.0,Dead of Night
1945,"Wicked Lady, The",0038250,9005,3,104,1945,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.375,2.0,2.0,1.5,The Wicked Lady
1945,Leave Her to Heaven,0037865,10235,3,110,1945,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7,2.0,2.0,2.0,Leave Her to Heaven
1945,"Corn Is Green, The",0037614,10345,3,115,1945,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.375,2.0,2.0,2.0,The Corn Is Green
1945,"Bells of St Mary&#39;s, The",0037536,10666,3,126,1945,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5384615384615383,2.0,2.0,2.0,The Bells of St. Mary's
1946,Notorious,0038787,622,2,102,1946,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7647058823529411,2.0,1.5,2.0,Notorious
1946,"Harvey Girls, The",0038589,786,3,102,1946,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.3,2.0,2.0,2.0,The Harvey Girls
1946,"Postman Always Rings Twice, The",0038854,1424,1,113,1946,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7,2.0,2.0,2.0,The Postman Always Rings Twice
1946,Stairway to Heaven,0038733,1231,0,104,1946,en,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6923076923076923,2.0,2.0,2.0,A Matter of Life and Death
1946,Deception,0038461,1377,0,110,1946,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,2.0,2.0,Deception
1946,Gilda,0038559,2809,0,110,1946,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.875,2.0,1.0,1.0,Gilda
1946,"Best Years of Our Lives, The",0036868,3982,2,172,1946,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0,The Best Years of Our Lives
1946,Dressed to Kill,0038494,4002,3,72,1946,en,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.7,2.0,2.0,2.0,Dressed to Kill
1946,Duel in the sun,0038499,4900,2,144,1946,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,2.0,2.0,Duel in the Sun
1946,Terror by Night,0039017,5872,1,60,1946,en,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.75,2.0,2.0,2.0,Terror by Night
1946,"Stranger, The",0038991,7671,3,96,1946,en,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.75,2.0,2.0,1.5,The Stranger
1946,Great Expectations,0038574,9182,2,118,1946,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,1.75,1.8,Great Expectations
1946,She-Wolf of London,0038934,10597,3,61,1946,en,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5555555555555556,2.0,2.0,2.0,She-Wolf of London
1947,Black Narcissus,0039192,1211,3,100,1947,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4545454545454546,2.0,2.0,2.0,Black Narcissus
1947,Odd Man Out,0039677,1278,2,116,1947,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7692307692307692,2.0,2.0,2.0,Odd Man Out
1947,"Shocking Miss Pilgrim, The",0039819,1681,3,85,1947,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6153846153846154,2.0,2.0,2.0,The Shocking Miss Pilgrim
1947,"Egg and I, The",0039349,2287,3,108,1947,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,2.0,2.0,The Egg and I
1947,"Paradine Case, The",0039694,2330,2,125,1947,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.625,2.0,2.0,1.75,The Paradine Case
1947,"Ghost and Mrs. Muir, The",0039420,3047,3,104,1947,en,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.5384615384615383,2.0,2.0,1.6666666666666667,The Ghost and Mrs. Muir
1947,Gunfighters,0039441,3112,2,87,1947,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0,Gunfighters
1947,Build My Gallows High,0039689,6550,2,97,1947,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8333333333333333,2.0,2.0,2.0,Out of the Past
1947,Fun &amp; Fancy Free,0039404,8053,1,73,1947,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.8,2.0,2.0,2.0,Fun & Fancy Free
1947,"Lady from Shanghai, The",0040525,8756,0,87,1947,en,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.761904761904762,2.0,2.0,2.0,The Lady from Shanghai
1947,Miracle on 34th Street,0039628,8989,3,96,1947,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.7,2.0,2.0,2.0,Miracle on 34th Street
1947,Dark Passage,0039302,10523,2,106,1947,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8421052631578947,2.0,2.0,2.0,Dark Passage
1947,Monsieur Verdoux,0039631,10635,3,124,1947,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,2.0,2.0,Monsieur Verdoux
1948,Red River,0040724,1320,0,133,1948,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9230769230769231,2.0,2.0,2.0,Red River
1948,"Red Shoes, The",0040725,1229,3,133,1948,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,2.0,2.0,2.0,The Red Shoes
1948,Hamlet,0040416,1232,1,155,1948,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9411764705882353,2.0,2.0,2.0,Hamlet
1948,Enchantment,0040321,1241,3,100,1948,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,2.0,2.0,Enchantment
1948,Rope,0040746,2040,0,80,1948,en,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.7142857142857142,1.5,2.0,2.0,Rope
1948,"Fuller Brush Man, The",0040379,2300,1,93,1948,en,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.7058823529411764,2.0,2.0,2.0,The Fuller Brush Man
1948,"Treasure of the Sierra Madre, The",0040897,3239,0,126,1948,en,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.8571428571428572,2.0,2.0,2.0,The Treasure of the Sierra Madre
1948,I Remember Mama,0040458,4390,3,134,1948,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.4545454545454546,2.0,2.0,2.0,I Remember Mama
1948,Bicycle Thieves,0040522,6517,2,93,1948,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,2.0,1.5,Ladri di biciclette
1948,Abbott and Costello Meet Frankenstein,0040068,10163,3,83,1948,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.75,2.0,2.0,1.5,Bud Abbott Lou Costello Meet Frankenstein
1948,Key Largo,0040506,10524,3,100,1948,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,1.6666666666666667,2.0,2.0,Key Largo
1948,Brighton Rock,0039220,10599,3,92,1947,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,2.0,2.0,Brighton Rock
1949,"Third Man, The",0041959,611,0,104,1949,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9285714285714288,2.0,2.0,2.0,The Third Man
1949,On the Town,0041716,1690,3,98,1949,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,2.0,2.0,2.0,On the Town
1949,Adam&#39;s Rib,0041090,1716,3,101,1949,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7037037037037035,2.0,2.0,1.5,Adam's Rib
1949,Pinky,0041746,1736,3,102,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0,Pinky
1949,"Set-Up, The",0041859,1986,0,73,1949,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8888888888888888,2.0,2.0,2.0,The Set-Up
1949,Little Women,0041594,2232,3,121,1949,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.4666666666666666,2.0,2.0,1.5,Little Women
1949,Mighty Joe Young,0041650,2651,0,94,1949,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1.6521739130434785,2.0,2.0,2.0,Mighty Joe Young
1949,A Letter to Three Wives,0041587,3967,3,103,1949,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4375,2.0,2.0,2.0,A Letter to Three Wives
1949,Kind Hearts and Coronets,0041546,4008,1,106,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7333333333333334,2.0,2.0,2.0,Kind Hearts and Coronets
1949,"Fountainhead, The",0041386,4554,1,114,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,2.0,1.0,The Fountainhead
1949,"Heiress, The",0041452,6358,3,115,1949,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.619047619047619,2.0,2.0,2.0,The Heiress
1949,"Adventures of Ichabod and Mr. Toad, The",0041094,7059,0,68,1949,en,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2.0,2.0,2.0,2.0,The Adventures of Ichabod and Mr. Toad
1949,Under Capricorn,0042004,7341,3,108,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,2.0,2.0,Under Capricorn
1949,All the King&#39;s Men,0041113,9597,1,109,1949,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.894736842105263,2.0,2.0,2.0,All the King's Men
1949,Jour de Fete,0040497,9982,0,76,1949,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,2.0,Jour de Fête
1950,All About Eve,0042192,139,3,138,1950,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4210526315789471,2.0,2.0,2.0,All About Eve
1950,Sunset Blvd.,0043014,608,3,110,1950,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,Sunset Boulevard
1950,Cinderella,0042332,1057,3,74,1950,en,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.375,2.0,2.0,2.0,Cinderella
1950,Rashomon,0042876,1402,0,88,1950,ja,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.8333333333333333,2.0,2.0,2.0,羅生門
1950,"Asphalt Jungle, The",0042208,2099,1,112,1950,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,2.0,2.0,The Asphalt Jungle
1950,Harvey,0042546,2596,2,104,1950,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5416666666666667,2.0,2.0,1.6666666666666667,Harvey
1950,"Flying Saucer, The",0042469,4031,1,69,1950,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,The Flying Saucer
1950,In a Lonely Place,0042593,4417,2,94,1950,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.6153846153846154,2.0,2.0,1.6666666666666667,In a Lonely Place
1950,Stage Fright,0042994,6233,3,110,1950,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,2.0,2.0,1.6666666666666667,Stage Fright
1950,Scandal,0042958,7144,3,104,1950,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,2.0,2.0,醜聞
1950,Les enfants terribles,0042436,7836,3,105,1950,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,Les Enfants terribles
1950,Three Secrets,0043045,8363,3,98,1950,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,2.0,1.5,Three Secrets
1950,Caged,0042296,10059,3,96,1950,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1111111111111112,1.5,2.0,1.3333333333333333,Caged
1950,Panic in the Streets,0042832,10181,0,96,1950,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,2.0,2.0,1.75,Panic in the Streets
1950,Winchester &#39;73,0043137,10799,1,92,1950,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9666666666666663,2.0,2.0,2.0,Winchester '73
1951,Strangers on a Train,0044079,1417,2,101,1951,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6875,2.0,1.5,2.0,Strangers on a Train
1951,Alice in Wonderland,0043274,1207,3,75,1951,en,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1.6666666666666667,2.0,2.0,2.0,Alice in Wonderland
1951,"African Queen, The",0043265,1491,0,105,1951,en,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8333333333333333,2.0,2.0,2.0,The African Queen
1951,"Day the Earth Stood Still, The",0043456,1916,3,92,1951,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Day the Earth Stood Still
1951,A Streetcar Named Desire,0044081,2930,3,125,1951,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,2.0,2.0,2.0,A Streetcar Named Desire
1951,Show Boat,0044030,2977,3,107,1951,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4166666666666667,2.0,2.0,1.75,Show Boat
1951,An American in Paris,0043278,3389,1,113,1951,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.6,2.0,2.0,2.0,An American in Paris
1951,Quo Vadis,0043949,5092,3,171,1951,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,1.5,Quo Vadis
1951,Cause for Alarm!,0043390,5739,3,74,1951,en,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.7,2.0,2.0,2.0,Cause for Alarm
1952,Singin&#39; in the Rain,0045152,612,3,103,1952,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4375,2.0,2.0,2.0,Singin' in the Rain
1952,"Magic Box, The",0043769,1243,2,118,1951,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Magic Box
1952,High Noon,0044706,2704,2,85,1952,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868421052631579,2.0,2.0,2.0,High Noon
1952,Clash by Night,0044502,3403,3,105,1952,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,2.0,2.0,2.0,Clash by Night
1952,Forbidden Games,0043686,5972,3,86,1952,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0,Jeux interdits
1952,Limelight,0044837,6917,1,137,1952,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,2.0,2.0,Limelight
1952,"Snows of Kilimanjaro, The",0045162,6941,1,117,1952,en,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Snows of Kilimanjaro
1952,Ikiru,0044741,7162,1,143,1952,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9166666666666667,2.0,2.0,2.0,生きる
1952,Europe &#39;51,0043511,8241,3,113,1952,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,Europa '51
1952,Ivanhoe,0044760,10526,2,106,1952,en,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.818181818181818,2.0,2.0,1.6666666666666667,Ivanhoe
1953,Le Salaire de la Peur,0046268,1444,1,147,1953,fr,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2.0,2.0,2.0,2.0,Le salaire de la peur
1953,Roman holiday,0046250,1554,3,119,1953,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7692307692307692,2.0,2.0,2.0,Roman Holiday
1953,"Band Wagon, The",0045537,1692,1,112,1953,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6666666666666667,2.0,2.0,2.0,The Band Wagon
1953,"War of the Worlds, The",0046534,2375,1,85,1953,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8958333333333333,2.0,2.0,2.0,The War of the Worlds
1953,Calamity Jane,0045591,2427,3,101,1953,en,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.5,2.0,2.0,2.0,Calamity Jane
1953,"Cruel Sea, The",0045659,2553,3,126,1953,en,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6923076923076923,2.0,2.0,2.0,The Cruel Sea
1953,Shane,0046303,3303,1,118,1953,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,2.0,2.0,Shane
1953,From Here to Eternity,0045793,4071,3,118,1953,en,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8125,2.0,2.0,2.0,From Here to Eternity
1953,"Hitch-Hiker, The",0045877,4301,0,71,1953,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,1.0,The Hitch-Hiker
1953,I Confess,0045897,4616,1,95,1953,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,1.5,2.0,I Confess
1953,"Big Heat, The",0045555,4854,3,89,1953,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7837837837837838,2.0,2.0,2.0,The Big Heat
1953,How to Marry a Millionaire,0045891,4909,3,95,1953,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5714285714285714,2.0,2.0,2.0,How to Marry a Millionaire
1953,Fear and Desire,0045758,5366,0,62,1953,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,2.0,2.0,Fear and Desire
1953,Mr. Hulot&#39;s Holiday,0046487,5937,3,84,1953,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.0,2.0,2.0,2.0,Les Vacances de Monsieur Hulot
1953,Ugetsu,0046478,5973,2,94,1953,ja,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.5,2.0,2.0,2.0,雨月物語
1953,"Beast from 20,000 Fathoms, The",0045546,7900,1,80,1953,en,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.8571428571428572,2.0,2.0,2.0,"The Beast from 20,000 Fathoms"
1953,"5,000 Fingers of Dr. T., The",0045464,8466,0,89,1953,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.0,2.0,2.0,2.0,"The 5,000 Fingers of Dr. T."
1953,"Man Between, The",0046031,10654,3,100,1953,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.25,2.0,2.0,2.0,The Man Between
1953,"Naked Spur, The",0044953,11188,0,91,1953,en,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.8,2.0,2.0,2.0,The Naked Spur
